#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|3055	SRA Sample SRR1803358 390	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2547	SRA Sample SRR1805011 590	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1508	SRA Sample SRR3160439 1093	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|84	SRA Sample SRR4408002 68	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2099	SRA Sample SRR1805011 142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1709	SRA Sample SRR3160439 1294	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1926	SRA Sample SRR1804611 173	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|470	SRA Sample SRR3160439 55	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1894	SRA Sample SRR1804611 141	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|720	SRA Sample SRR3160439 305	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|127	SRA Sample SRR3160438 127	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2806	SRA Sample SRR1803358 141	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|719	SRA Sample SRR3160439 304	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1286	SRA Sample SRR3160439 871	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4	SRA Sample SRR341602 4	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2022	SRA Sample SRR1805011 65	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2251	SRA Sample SRR1805011 294	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|895	SRA Sample SRR3160439 480	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2402	SRA Sample SRR1805011 445	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2656	SRA Sample SRR341639 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2023	SRA Sample SRR1805011 66	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|951	SRA Sample SRR3160439 536	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2564	SRA Sample SRR1805011 607	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|392	SRA Sample SRR4305224 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|62	SRA Sample SRR4408002 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|602	SRA Sample SRR3160439 187	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2988	SRA Sample SRR1803358 323	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|252	SRA Sample SRR4408002 236	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|994	SRA Sample SRR3160439 579	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|93	SRA Sample SRR4408002 77	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1258	SRA Sample SRR3160439 843	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|457	SRA Sample SRR3160439 42	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|812	SRA Sample SRR3160439 397	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|887	SRA Sample SRR3160439 472	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1232	SRA Sample SRR3160439 817	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1313	SRA Sample SRR3160439 898	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2330	SRA Sample SRR1805011 373	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2353	SRA Sample SRR1805011 396	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2812	SRA Sample SRR1803358 147	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|160	SRA Sample SRR4408002 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1477	SRA Sample SRR3160439 1062	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2308	SRA Sample SRR1805011 351	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1356	SRA Sample SRR3160439 941	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|164	SRA Sample SRR3160438 164	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|879	SRA Sample SRR3160439 464	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|789	SRA Sample SRR3160439 374	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1738	SRA Sample SRR3160439 1323	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|136	SRA Sample SRR3160438 136	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|17	SRA Sample ERR589821 10	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2210	SRA Sample SRR1805011 253	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2309	SRA Sample SRR1805011 352	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|147	SRA Sample SRR4408002 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|208	SRA Sample SRR4408002 192	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|502	SRA Sample SRR3160439 87	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|6	SRA Sample SRR1554402 6	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2	SRA Sample SRR341602 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|748	SRA Sample SRR3160439 333	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1152	SRA Sample SRR3160439 737	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1654	SRA Sample SRR3160439 1239	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1373	SRA Sample SRR3160439 958	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|346	SRA Sample SRR4408002 330	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2223	SRA Sample SRR1805011 266	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2321	SRA Sample SRR1805011 364	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|962	SRA Sample SRR3160439 547	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1892	SRA Sample SRR1804611 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1534	SRA Sample SRR3160439 1119	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2135	SRA Sample SRR1805011 178	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|15	SRA Sample SRR3160438 15	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|973	SRA Sample SRR3160439 558	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2097	SRA Sample SRR1805011 140	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1696	SRA Sample SRR3160439 1281	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|155	SRA Sample SRR4408002 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1814	SRA Sample SRR1804611 61	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2652	SRA Sample SRR341639 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1033	SRA Sample SRR3160439 618	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|620	SRA Sample SRR3160439 205	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2169	SRA Sample SRR1805011 212	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|495	SRA Sample SRR3160439 80	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2611	SRA Sample SRR1805011 654	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|733	SRA Sample SRR3160439 318	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1076	SRA Sample SRR3160439 661	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|218	SRA Sample SRR4408002 202	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2927	SRA Sample SRR1803358 262	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1441	SRA Sample SRR3160439 1026	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|159	SRA Sample SRR4408002 143	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|863	SRA Sample SRR3160439 448	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1024	SRA Sample SRR3160439 609	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|709	SRA Sample SRR3160439 294	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1078	SRA Sample SRR3160439 663	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2350	SRA Sample SRR1805011 393	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1279	SRA Sample SRR3160439 864	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2599	SRA Sample SRR1805011 642	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1603	SRA Sample SRR3160439 1188	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|18	SRA Sample SRR1554402 18	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1815	SRA Sample SRR1804611 62	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2534	SRA Sample SRR1805011 577	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1876	SRA Sample SRR1804611 123	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|724	SRA Sample SRR3160439 309	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1256	SRA Sample SRR3160439 841	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1432	SRA Sample SRR3160439 1017	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1469	SRA Sample SRR3160439 1054	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|28	SRA Sample SRR3160438 28	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1733	SRA Sample SRR3160439 1318	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1543	SRA Sample SRR3160439 1128	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2272	SRA Sample SRR1805011 315	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1422	SRA Sample SRR3160439 1007	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|540	SRA Sample SRR3160439 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|485	SRA Sample SRR3160439 70	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|673	SRA Sample SRR3160439 258	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1318	SRA Sample SRR3160439 903	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1589	SRA Sample SRR3160439 1174	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|663	SRA Sample SRR3160439 248	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|692	SRA Sample SRR3160439 277	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|373	SRA Sample SRR4408002 357	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|783	SRA Sample SRR3160439 368	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2716	SRA Sample SRR1803358 51	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2516	SRA Sample SRR1805011 559	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2863	SRA Sample SRR1803358 198	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2572	SRA Sample SRR1805011 615	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2615	SRA Sample SRR1805011 658	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2147	SRA Sample SRR1805011 190	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2698	SRA Sample SRR1803358 33	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|459	SRA Sample SRR3160439 44	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|491	SRA Sample SRR3160439 76	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|74	SRA Sample SRR4408002 58	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2757	SRA Sample SRR1803358 92	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|397	SRA Sample SRR346703 3	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|268	SRA Sample SRR4408002 252	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|820	SRA Sample SRR3160439 405	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1112	SRA Sample SRR3160439 697	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1533	SRA Sample SRR3160439 1118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|938	SRA Sample SRR3160439 523	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2042	SRA Sample SRR1805011 85	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2554	SRA Sample SRR1805011 597	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|150	SRA Sample SRR4408002 134	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1833	SRA Sample SRR1804611 80	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|690	SRA Sample SRR3160439 275	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|347	SRA Sample SRR4408002 331	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1260	SRA Sample SRR3160439 845	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1780	SRA Sample SRR1804611 27	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2017	SRA Sample SRR1805011 60	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2979	SRA Sample SRR1803358 314	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1664	SRA Sample SRR3160439 1249	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1399	SRA Sample SRR3160439 984	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1776	SRA Sample SRR1804611 23	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1861	SRA Sample SRR1804611 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1179	SRA Sample SRR3160439 764	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|51	SRA Sample SRR3160438 51	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1027	SRA Sample SRR3160439 612	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|189	SRA Sample SRR4408002 173	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|723	SRA Sample SRR3160439 308	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1457	SRA Sample SRR3160439 1042	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|111	SRA Sample SRR3160438 111	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|2765	SRA Sample SRR1803358 100	haplotype called by gretel version 0.0.8							
