#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|1606	SRA Sample SRR3160439 274	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4522	SRA Sample SRR1803358 460	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|146	SRA Sample ERR1018206 146	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|483	SRA Sample ERR589821 139	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2135	SRA Sample SRR3160439 803	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4381	SRA Sample SRR1803358 319	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1429	SRA Sample SRR3160439 97	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1986	SRA Sample SRR3160439 654	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3052	SRA Sample SRR1805011 157	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|410	SRA Sample SRR4408002 23	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3972	SRA Sample SRR2674233 62	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3125	SRA Sample SRR1805011 230	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|172	SRA Sample ERR1018206 172	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4257	SRA Sample SRR1803358 195	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1831	SRA Sample SRR3160439 499	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|124	SRA Sample SRR341602 124	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3241	SRA Sample SRR1805011 346	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2509	SRA Sample SRR3160439 1177	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3034	SRA Sample SRR1805011 139	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|63	SRA Sample SRR341602 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1544	SRA Sample SRR3160439 212	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1509	SRA Sample SRR3160439 177	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2967	SRA Sample SRR1805011 72	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|345	SRA Sample ERR589821 1	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3818	SRA Sample SRR341639 79	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1772	SRA Sample SRR3160439 440	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3291	SRA Sample SRR1805011 396	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3361	SRA Sample SRR1805011 466	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2647	SRA Sample SRR3160439 1315	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4687	SRA Sample SRR061149 61	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|488	SRA Sample ERR589821 144	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2179	SRA Sample SRR3160439 847	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2875	SRA Sample SRR1804611 134	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1137	SRA Sample SRR4305224 48	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|435	SRA Sample SRR4408002 48	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4365	SRA Sample SRR1803358 303	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2649	SRA Sample SRR3160439 1317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|981	SRA Sample SRR4408002 594	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|23	SRA Sample SRR1554402 23	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|4617	SRA Sample SRR1803358 555	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2295	SRA Sample SRR3160439 963	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4008	SRA Sample SRR2674233 98	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|182	SRA Sample SRR341602 182	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3903	SRA Sample SRR341639 164	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|87	SRA Sample SRR1554402 87	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|370	SRA Sample SRR341602 370	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4281	SRA Sample SRR1803358 219	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|54	SRA Sample ERR1018206 54	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|497	SRA Sample SRR4408002 110	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2156	SRA Sample SRR3160439 824	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4738	SRA Sample SRR061149 112	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|416	SRA Sample ERR589821 72	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2674	SRA Sample SRR3160439 1342	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|878	SRA Sample SRR4408002 491	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2681	SRA Sample SRR3160439 1349	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3173	SRA Sample SRR1805011 278	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3431	SRA Sample SRR1805011 536	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3766	SRA Sample SRR341639 27	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2730	SRA Sample SRR3160439 1398	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|643	SRA Sample SRR4408002 256	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1023	SRA Sample SRR4408002 636	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|70	SRA Sample ERR1018206 70	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1594	SRA Sample SRR3160439 262	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|870	SRA Sample SRR4408002 483	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1655	SRA Sample SRR3160439 323	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2253	SRA Sample SRR3160439 921	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3807	SRA Sample SRR341639 68	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3317	SRA Sample SRR1805011 422	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1037	SRA Sample SRR4408002 650	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3808	SRA Sample SRR341639 69	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1343	SRA Sample SRR3160439 11	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|218	SRA Sample ERR1018206 218	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3061	SRA Sample SRR1805011 166	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|801	SRA Sample SRR4408002 414	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|639	SRA Sample SRR4408002 252	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3020	SRA Sample SRR1805011 125	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|130	SRA Sample ERR1018206 130	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|144	SRA Sample SRR341602 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2149	SRA Sample SRR3160439 817	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2971	SRA Sample SRR1805011 76	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|551	SRA Sample SRR4408002 164	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2403	SRA Sample SRR3160439 1071	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|199	SRA Sample ERR1018206 199	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|829	SRA Sample SRR4408002 442	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1746	SRA Sample SRR3160439 414	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4441	SRA Sample SRR1803358 379	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1557	SRA Sample SRR3160439 225	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|81	SRA Sample ERR1018206 81	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3816	SRA Sample SRR341639 77	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4307	SRA Sample SRR1803358 245	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2390	SRA Sample SRR3160439 1058	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3014	SRA Sample SRR1805011 119	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2310	SRA Sample SRR3160439 978	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2617	SRA Sample SRR3160439 1285	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2783	SRA Sample SRR1804611 42	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3616	SRA Sample SRR1805011 721	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3200	SRA Sample SRR1805011 305	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1891	SRA Sample SRR3160439 559	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4638	SRA Sample SRR061149 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3072	SRA Sample SRR1805011 177	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2230	SRA Sample SRR3160439 898	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3334	SRA Sample SRR1805011 439	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|508	SRA Sample SRR4408002 121	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4651	SRA Sample SRR061149 25	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2046	SRA Sample SRR3160439 714	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3037	SRA Sample SRR1805011 142	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4639	SRA Sample SRR061149 13	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1147	SRA Sample SRR4305224 58	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3536	SRA Sample SRR1805011 641	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1196	SRA Sample SRR346703 16	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2358	SRA Sample SRR3160439 1026	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2927	SRA Sample SRR1805011 32	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|285	SRA Sample SRR341602 285	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|317	SRA Sample SRR341602 317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1662	SRA Sample SRR3160439 330	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2242	SRA Sample SRR3160439 910	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|56	SRA Sample SRR1554402 56	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|4690	SRA Sample SRR061149 64	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|12	SRA Sample ERR1018206 12	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3740	SRA Sample SRR341639 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|371	SRA Sample SRR341602 371	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|88	SRA Sample SRR341602 88	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|322	SRA Sample ERR1018206 322	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|281	SRA Sample ERR1018206 281	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4058	SRA Sample SRR2674233 148	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2205	SRA Sample SRR3160439 873	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1918	SRA Sample SRR3160439 586	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1838	SRA Sample SRR3160439 506	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1770	SRA Sample SRR3160439 438	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1828	SRA Sample SRR3160439 496	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2669	SRA Sample SRR3160439 1337	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3817	SRA Sample SRR341639 78	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4077	SRA Sample SRR1803358 15	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1811	SRA Sample SRR3160439 479	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2895	SRA Sample SRR1804611 154	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|18	SRA Sample ERR1018206 18	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1741	SRA Sample SRR3160439 409	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2123	SRA Sample SRR3160439 791	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|143	SRA Sample SRR341602 143	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1581	SRA Sample SRR3160439 249	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3410	SRA Sample SRR1805011 515	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3597	SRA Sample SRR1805011 702	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3743	SRA Sample SRR341639 4	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|81	SRA Sample SRR341602 81	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3498	SRA Sample SRR1805011 603	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|935	SRA Sample SRR4408002 548	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1204	SRA Sample SRR346703 24	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1793	SRA Sample SRR3160439 461	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|15	SRA Sample SRR3160438 15	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
