#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Kjellerup|20090101|Denmark|51	SRA Sample ERR414235 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|52	SRA Sample ERR414235 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|53	SRA Sample ERR414235 9	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|58	SRA Sample ERR321293 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|59	SRA Sample ERR321293 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Berlin|20160208|Germany|1	27.Germany.Berlin.08-02-2016	20160208	52.52000659999999,13.404954		52.52000659999999	13.404954				Germany	Berlin																			crAssphage_C 1-1238 (100%) aligns to NODE_519_length_15813_cov_49.0522 1366-129 with 98.627% identity	
Escondido|20160101|USA|1	Escondido Primer C Site 1 20160101	20160101	33.105788,-117.114064	C	33.105788	-117.114064				USA	Escondido		Water Quality Testing, 1521 S. Hale Avenue Escondido, CA 92029, USA		Rob Edwards	San Diego State University			201601						1						
Lanzhou_Shi|20140101|China|11	SRA Sample ERR1190711 7	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|10	SRA Sample ERR1190711 6	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|13	SRA Sample ERR1190711 9	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|12	SRA Sample ERR1190711 8	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|15	SRA Sample ERR1190711 11	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|14	SRA Sample ERR1190711 10	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|17	SRA Sample ERR1190711 13	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|16	SRA Sample ERR1190711 12	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|19	SRA Sample ERR1190711 15	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|18	SRA Sample ERR1190711 14	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100519|Canada|1	SRA Sample SRR2565548 1	20100519	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100519|Canada|2	SRA Sample SRR2565548 2	20100519	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Sherbakulskiy_rayon|20160301|Russia|1	Tyakht OM_178_C primer C	20160301	54.3933,72.4255	C	54.3933	72.4255				Russia	Sherbakulskiy rayon		Omsk, Russia		Alexander Tyakht	Federal Research and Clinical Center of Physical-Chemical Medicine															
San_Diego|20170518|USA|1	VolunteerI_201705181	20170518	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, single read															I	Pre	I1		
Niederdorla|20100201|Germany|5	SRA Sample SRR2155368 4	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|4	SRA Sample SRR2155368 3	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|7	SRA Sample SRR2155368 6	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|6	SRA Sample SRR2155368 5	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|1	SRA Sample SRR2155374 1	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|3	SRA Sample SRR2155368 2	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|2	SRA Sample SRR2155368 1	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|9	SRA Sample SRR2155368 8	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|8	SRA Sample SRR2155368 7	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
North_Fremantle|20170816|Australia|1	Barr Monash Sample5 PrimerC 20170816	20170816	-32.0397544,115.6806686	C	-32.0397544	115.6806686	5	WWTP, Western Australia, Australia	WWTP	Australia	North Fremantle																				
Gava|20140601|Spain|1	Muniesa E23 Gava primer C Raw Sewage	20140601	41.3037013,1.9858569	C	41.3037013	1.9858569				Spain	Gava				Maite Muniesa	Universitat de Barcelona										Raw Sewage					
Kjellerup|20090101|Denmark|251	SRA Sample ERR321569 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|250	SRA Sample ERR209286 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|253	SRA Sample ERR321569 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|252	SRA Sample ERR321569 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|255	SRA Sample ERR321569 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|254	SRA Sample ERR321569 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|257	SRA Sample ERR321569 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|256	SRA Sample ERR321569 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|259	SRA Sample ERR321569 9	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|258	SRA Sample ERR321569 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|87	SRA Sample SRR3160438 87	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|86	SRA Sample SRR3160438 86	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|85	SRA Sample SRR3160438 85	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|84	SRA Sample SRR3160438 84	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|83	SRA Sample SRR3160438 83	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|82	SRA Sample SRR3160438 82	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|81	SRA Sample SRR3160438 81	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|80	SRA Sample SRR3160438 80	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|89	SRA Sample SRR3160438 89	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|88	SRA Sample SRR3160438 88	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Zerdab|20050203|Azerbaijan|1	Cinek lab sample 356 C 20050203	20050203	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 356_C_intR.ab1 (reversed), 356_C_f.ab1, 356_C_r.ab1 (reversed), 356_C_intF.ab1			Ondrej Cinek	Univerzita Karlova		f													
San_Marcos|20151209|USA|1	Edwards Primer C Site 4 20151209	20151209	33.144526,-117.178849	C	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University															
Kjellerup|20090101|Denmark|298	SRA Sample ERR321621 35	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|83	SRA Sample ERR525802 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|82	SRA Sample ERR525802 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|81	SRA Sample ERR525802 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|80	SRA Sample ERR525802 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|87	SRA Sample ERR525813 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|86	SRA Sample ERR525813 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|85	SRA Sample ERR525813 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|84	SRA Sample ERR525802 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|89	SRA Sample ERR525813 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|88	SRA Sample ERR525813 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|126	SRA Sample SRR3160438 126	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Oslo|20060201|Norway|1	Cinek.Norway.amplicons.T9713_C	20060201	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060201		200602	Sanger											
Oslo|20060201|Norway|2	Cinek.Norway.amplicons.T9743_C	20060201	59.9138688,10.7522454	C	59.9138688	10.7522454				Norway	Oslo						20060201		200602	Sanger											
Kuala_Lumpur|20160204|Malaysia|1	54.Malaysia.Kuala_Lumpur.04-02-2016	20160204	3.139003,101.686855		3.139003	101.686855				Malaysia	Kuala_Lumpur																			crAssphage_C 1-1238 (100%) aligns to NODE_475_length_21871_cov_40.2466 14500-15737 with 94.103% identity	
Sofia|20160204|Bulgaria|1	66.Bulgaria.Sofia.04-02-2016	20160204	42.6977082,23.3218675		42.6977082	23.3218675				Bulgaria	Sofia																			crAssphage_C 1-1238 (100%) aligns to NODE_95_length_33323_cov_25.3228 12348-11111 with 97.819% identity	
Prishtina|20160203|Kosova|1	60.Kosova.Prishtina.03-02-2016	20160203	42.6629138,21.1655028		42.6629138	21.1655028				Kosova	Prishtina																			crAssphage_C 1-996 (80%) aligns to NODE_2952_length_2842_cov_3.88877 996-1 with 97.892% identity	
Canberra|20160204|Australia|1	18.Australia.Canberra.04-02-2016	20160204	-35.3075,149.124417		-35.3075	149.124417				Australia	Canberra																			crAssphage_C 1-1238 (100%) aligns to NODE_66_length_39256_cov_20.4355 8316-7079 with 99.192% identity	
Dunedin|20160317|New_Zealand|1	Fineran Primer C	20160317	-45.9062333,170.4858516	C	-45.9062333	170.4858516				New_Zealand	Dunedin		10 Tahuna Rd, Otago 9013, New_Zealand		Peter Fineran	University of Otago															
Kjellerup|20090101|Denmark|69	SRA Sample ERR209509 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|68	SRA Sample ERR209509 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|61	SRA Sample ERR321293 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|60	SRA Sample ERR321293 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|63	SRA Sample ERR209509 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|62	SRA Sample ERR209509 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|65	SRA Sample ERR209509 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|64	SRA Sample ERR209509 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|67	SRA Sample ERR209509 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|66	SRA Sample ERR209509 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Montreal|20100305|Canada|2	SRA Sample SRR2566041 2	20100305	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Niederdorla|20120601|Germany|1	SRA Sample ERR748085 1	20120601	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Montreal|20100305|Canada|1	SRA Sample SRR2566041 1	20100305	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Division_No_18|20101001|Canada|20	SRA Sample SRR1554403 20	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|21	SRA Sample SRR1554403 21	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|22	SRA Sample SRR1554403 22	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
