#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	address	altitude	contact	university	sample_date	sex	note	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20120101|China|276	SRA Sample ERR1018206 250	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|63	SRA Sample ERR1190619 12	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100416|Canada|16	SRA Sample SRR2566059 16	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Division_No_18|20101001|Canada|63	SRA Sample SRR1554402 6	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|199	SRA Sample ERR321569 14	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|91	SRA Sample SRR1554402 34	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|19	SRA Sample ERR321483 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Toronto|20160201|Canada|1	22b.Canada.Toronto.01-02-2016	20160201	43.653226,-79.3831843		43.653226	-79.3831843				Canada	Toronto																			crAssphage_A 234-1331 (82%) aligns to NODE_129_length_23885_cov_44.4623 1-1098 with 98.543% identity	
San_Marcos|20160901|USA|1	San_Marcos Primer A Site 4 20160901	20160901	33.144526,-117.178849	A	33.144526	-117.178849				USA	San Marcos	Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University				201609						4						
Lanzhou_Shi|20120101|China|24	SRA Sample ERR1018221 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|43	SRA Sample ERR479414 3	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|149	SRA Sample ERR1190838 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|36	SRA Sample ERR209793 4	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|194	SRA Sample ERR1190672 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|60	SRA Sample ERR1190619 9	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Jyvaskyla|20010514|Finland|4	SRA Sample SRR2298568 4	20010514	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|30	SRA Sample ERR479235 2	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|120	SRA Sample ERR1190584 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Evrange|20121019|Luxembourg|2	SRA Sample SRR3313063 2	20121019	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Courtaboeuf_Cedex|20050101|France|11	SRA Sample ERR479396 4	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|371	SRA Sample ERR1018197 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|485	SRA Sample ERR589821 91	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baltimore|20140623|USA|12	SRA Sample SRR4435731 12	20140623	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Kjellerup|20090101|Denmark|28	SRA Sample ERR525772 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|61	SRA Sample ERR1190619 10	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|16	SRA Sample ERR479351 1	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|68	SRA Sample ERR1190619 17	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|244	SRA Sample ERR1018206 218	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|179	SRA Sample ERR414263 26	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|495	SRA Sample ERR589821 101	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|69	SRA Sample ERR414386 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|20	SRA Sample ERR209824 15	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|14	SRA Sample ERR1018190 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|88	SRA Sample ERR1190619 37	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Niederdorla|20120601|Germany|1	SRA Sample ERR748109 1	20120601	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Niederdorla|20091101|Germany|4	SRA Sample SRR2155356 4	20091101	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|689	SRA Sample ERR1018191 15	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|104	SRA Sample ERR1018206 78	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Carlsbad|20160718|USA|1	Carlsbad Primer A Site 3 20160301	20160718	33.116202,-117.321597	A	33.116202	-117.321597				USA	Carlsbad	Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University				201607						3						
Lanzhou_Shi|20120101|China|611	SRA Sample ERR589824 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|15	SRA Sample ERR1018190 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Edmonton|20130101|Canada|4	SRA Sample SRR2082447 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Lanzhou_Shi|20120101|China|111	SRA Sample ERR1018206 85	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|321	SRA Sample ERR1018206 295	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|132	SRA Sample ERR1018206 106	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
San_Diego|20170608|USA|1	VolunteerD_20170608	20170608	32.777199,-117.070971	A	32.777199	-117.070971				USA	San Diego							base called by phred, consensus by merger									D	Weekly	WD2		
Dallas|20140616|USA|1	SRA Sample SRR3160438 1	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20140101|China|118	SRA Sample ERR1190584 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baltimore|20140630|USA|13	SRA Sample SRR4451615 1	20140630	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20120101|China|317	SRA Sample ERR1018206 291	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Davis|20160421|United_States|2	DiazMunoz_Davis3_A	20160421	38.590894,-121.666779	A	38.590894	-121.666779				United States	Davis	City of Davis WWTP, 45452 Co Rd 28H, California 95776, USA	8.659m																		
Lanzhou_Shi|20120101|China|290	SRA Sample ERR1018206 264	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Clementi|20160203|Singapore|1	52.Singapore.Clementi.03-02-2016	20160203	1.3161811,103.7649377		1.3161811	103.7649377				Singapore	Clementi																			crAssphage_A 1-1331 (100%) aligns to NODE_87_length_30242_cov_21.1448 25903-24573 with 97.746% identity	
Zhuhai_Shi|20140401|Hong_Kong|11	SRA Sample SRR2043641 9	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Lanzhou_Shi|20120101|China|577	SRA Sample ERR589821 183	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Oslo|20060505|Norway|1	Cinek.Norway.amplicons.T11066_A	20060505	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20060505			200605	Sanger											
Dallas|20140616|USA|16	SRA Sample SRR3160438 16	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Division_No_18|20101001|Canada|58	SRA Sample SRR1554402 1	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|191	SRA Sample ERR321569 6	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Baltimore|20140608|USA|6	SRA Sample SRR4435697 6	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baki|20170421|Azerbaijan|3	Cinek primer A sample 353 20170421	20170421	40.4093,49.8671	A	40.4093	49.8671	353			Azerbaijan	Baki			Ondrej Cinek	Univerzita Karlova																
Zhongshan_Shi|20110101|China|1	SRA Sample SRR1535306 1	20110101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Lanzhou_Shi|20140101|China|156	SRA Sample ERR1190662 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|358	SRA Sample ERR1018206 332	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
San_Diego|20170731|USA|1	VolunteerE_20170731	20170731	32.777199,-117.070971	A	32.777199	-117.070971				USA	San Diego							base called by phred, consensus by merger									E	Weekly	WE6		
Madrid|20090101|Spain|11	SRA Sample ERR209824 6	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|460	SRA Sample ERR589821 66	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|78	SRA Sample SRR3160438 78	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|2	SRA Sample ERR321506 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Montreal|20100428|Canada|4	SRA Sample SRR2565542 4	20100428	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20120101|China|627	SRA Sample ERR589824 19	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|41	SRA Sample ERR479414 1	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|436	SRA Sample ERR589821 42	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|474	SRA Sample ERR589821 80	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|197	SRA Sample ERR1018206 171	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ramallah|20151202|Israel|1	Qimron lab primer A 20151202	20151202	31.9,35.19	A	31.9	35.19				Israel	Ramallah			Udi Qimron	Tel Aviv University			Collected in Ramallah													
Ghan|20120101|Australia|34	SRA Sample ERR505106 33	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|24	SRA Sample SRR4032471 2	20130101	29.77152983140312,-95.2212444414063		29.77152983140312	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140312 N 95.22124444140627 W
Division_No_18|20101001|Canada|66	SRA Sample SRR1554402 9	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|530	SRA Sample ERR589821 136	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|631	SRA Sample ERR589824 23	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|422	SRA Sample ERR589821 28	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|97	SRA Sample ERR1018206 71	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|98	SRA Sample ERR1190619 47	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|25	SRA Sample SRR4032471 3	20130101	29.77152983140312,-95.2212444414063		29.77152983140312	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140312 N 95.22124444140627 W
